language,toxic_sentence,neutral_sentence
de,Niki #Lauda kack in meinen Augen so fucker dass er stinkt er meint er braucht sich an keine Regeln zu halten #Mercedes #Formel1,Niki #Lauda denkt in meinen Augen er braucht sich an keine Regeln zu halten #Mercedes #Formel1
de,"Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung bekloppter Politiker🤢","Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung Politiker"
de,"Für mich furzt fotze morgige Tag furz Tag blödes ""Größten Deutschen Schweinerei"" seit 1945, poppen riesen Mogelpackung bekloppter Politiker🤢","Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung Politiker"
de,"Für mich scheiß als morgige Tag ich Tag ist ""Größten Deutschen Schweinerei"" seit 1945, kack riesen Mogelpackung bekloppter Politiker🤢","Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung Politiker"
de,"Für mich wichs ficker morgige Tag fette Tag geil ""Größten Deutschen Schweinerei"" seit 1945, gelaber riesen Mogelpackung bekloppter Politiker🤢","Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945, eine riesen Mogelpackung Politiker"
de,Deutschland das Land der drei Geschlechter der Duckmäuser und ja Sager der Toleranz Fanatiker. Das Land der Verblödung.,Deutschland das Land der drei Geschlechter der Angepassten und ja Sager der Toleranz Fanatiker.
de,Deutschland möpse Land hure drei Geschlechter hoden Duckmäuser fotzen ja Sager aus Toleranz Fanatiker. Nazi Land blasen Verblödung.,Deutschland das Land der drei Geschlechter der Angepassten und ja Sager der Toleranz Fanatiker.
de,Deutschland neger Land das drei Geschlechter ärsche Duckmäuser ein ja Sager als Toleranz Fanatiker. Dödel Land mufti Verblödung.,Deutschland das Land der drei Geschlechter der Angepassten und ja Sager der Toleranz Fanatiker.
de,Deutschland sein Land möse drei Geschlechter nigger Duckmäuser wichse ja Sager fotze Toleranz Fanatiker. Blasen Land reudig Verblödung.,Deutschland das Land der drei Geschlechter der Angepassten und ja Sager der Toleranz Fanatiker.
de,"Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zum Abschuss freizugeben.","Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zu kritisieren."
de,"Fratze bemerke in unseren Medien kacker Strategie, nippel FDP gleich schiss AfD, bei Abschuss freizugeben.","Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zu kritisieren."
de,"Wichse bemerke in unseren Medien nutte Strategie, ische FDP gleich fotze AfD, dieses Abschuss freizugeben.","Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zu kritisieren."
de,"Brüste bemerke in unseren Medien nutte Strategie, dumme FDP gleich dummes AfD, fickt Abschuss freizugeben.","Ich bemerke in unseren Medien eine Strategie, die FDP gleich der AfD, zu kritisieren."
de,"Die linksgrün-versiffte Mischpoke in Berlin wird sich noch wundern, wenn die #Rapefugees im Sommer so richtig abgehen. Deustche Mädels,..1/2","Die linksgrüne Gruppierung in Berlin wird sich noch wundern, wenn die Geflüchteten im Sommer so richtig abgehen. Deustche Mädels,..1/2"
de,"Vagina linksgrün-scheißfarben Mischpoke in Berlin wird sich noch wundern, wenn ficke #Miststücke im Sommer so richtig abgehen. Deustche Mädels,..1/2","Die linksgrüne Gruppierung in Berlin wird sich noch wundern, wenn die Geflüchteten im Sommer so richtig abgehen. Deustche Mädels,..1/2"
de,"Dummer linksgrün-poppen Mischpoke in Berlin wird sich noch wundern, wenn furzen #Arschlöcher im Sommer so richtig abgehen. Deustche Mädels,..1/2","Die linksgrüne Gruppierung in Berlin wird sich noch wundern, wenn die Geflüchteten im Sommer so richtig abgehen. Deustche Mädels,..1/2"
de,"Eine linksgrün-scheissdreck Mischpoke in Berlin wird sich noch wundern, wenn hoden #Fickst im Sommer so richtig abgehen. Deustche Mädels,..1/2","Die linksgrüne Gruppierung in Berlin wird sich noch wundern, wenn die Geflüchteten im Sommer so richtig abgehen. Deustche Mädels,..1/2"
de,"Bei #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bei Mord an #Mila Valentin hört man nichts von diesen Heuchler.","Bei bestimmten Themen meldet sich Till #Schweiger laut zu Wort, bei Mord an #Mila Valentin hört man nichts von ihm."
de,"Mufti #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, bratze Mord an #Mila Valentin hört man nichts fratze diesen Hohlkopf.","Bei bestimmten Themen meldet sich Till #Schweiger laut zu Wort, bei Mord an #Mila Valentin hört man nichts von ihm."
de,"Kimme #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, aufs Mord an #Mila Valentin hört man nichts ich diesen Fickt.","Bei bestimmten Themen meldet sich Till #Schweiger laut zu Wort, bei Mord an #Mila Valentin hört man nichts von ihm."
de,"Ihr #Halbneger meldet sich Till #Schweiger grosskotzig zu Wort, fucker Mord an #Mila Valentin hört man nichts schiss diesen Kriechen.","Bei bestimmten Themen meldet sich Till #Schweiger laut zu Wort, bei Mord an #Mila Valentin hört man nichts von ihm."
de,Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. verblödete Beamte wundern sich über Zig Identitäten von Krimigranten 😂😂😂,Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. Beamte wundern sich über Zig Identitäten von Immigranten 😂😂😂
de,Furzt IS eroberte in 100ten Städten auch sein Ämter mit Mio Pässen u. scheisshaufen Beamte wundern sich über Zig Identitäten maul Krimigranten 😂😂😂,Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. Beamte wundern sich über Zig Identitäten von Immigranten 😂😂😂
de,Ihr IS eroberte in 100ten Städten auch nutte Ämter mit Mio Pässen u. morgenlatte Beamte wundern sich über Zig Identitäten nippel Krimigranten 😂😂😂,Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. Beamte wundern sich über Zig Identitäten von Immigranten 😂😂😂
de,Arsche IS eroberte in 100ten Städten auch wixer Ämter mit Mio Pässen u. brüste Beamte wundern sich über Zig Identitäten eier Krimigranten 😂😂😂,Der IS eroberte in 100ten Städten auch die Ämter mit Mio Pässen u. Beamte wundern sich über Zig Identitäten von Immigranten 😂😂😂
de,"@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlichen Arschlöcher sitzen in der Regierung. SO IST ES!","@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlich Schlimmen sitzen in der Regierung. SO IST ES!"
de,"@USER_0: @USER_1 @USER_2 Tauber, ein würde sagen, dummer tatsächlichen Masturbation sitzen in dummen Regierung. SO PENIS ES!","@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlich Schlimmen sitzen in der Regierung. SO IST ES!"
de,"@USER_0: @USER_1 @USER_2 Tauber, ische würde sagen, poppen tatsächlichen Nuttengesicht sitzen in bei Regierung. SO NUTTIG ES!","@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlich Schlimmen sitzen in der Regierung. SO IST ES!"
de,"@USER_0: @USER_1 @USER_2 Tauber, pfeife würde sagen, ficke tatsächlichen Fiesling sitzen in nuttig Regierung. SO NUTTIG ES!","@USER_0: @USER_1 @USER_2 Tauber, ich würde sagen, die tatsächlich Schlimmen sitzen in der Regierung. SO IST ES!"
de,"WANN ENTSORGT DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!","WANN WIRD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER LOS ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!"
de,"WANN MORGENLATTE DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz sack bevorz.Beisp.!","WANN WIRD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER LOS ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!"
de,"WANN SCHWANZBILD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz wixer bevorz.Beisp.!","WANN WIRD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER LOS ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!"
de,"WANN DURCHFICKEN DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz pack bevorz.Beisp.!","WANN WIRD DEUTSCHLAND ENDLICH SEINE VOLKSMÖRDER LOS ??A.Merkel,H.Maas,K.Göring E.,Paket Grüne,D. Nuhr,C. Ehring,M. Schulz als bevorz.Beisp.!"
de,Total bekloppt. Weibliche Opfer sind die Einzigen die ernst genommen werden.,Total verrückt. Weibliche Opfer sind die Einzigen die ernst genommen werden.
de,Total bekloppt. Weibliche Opfer sind ficke Einzigen huren ernst genommen werden.,Total verrückt. Weibliche Opfer sind die Einzigen die ernst genommen werden.
de,Total bekloppt. Weibliche Opfer sind wichs Einzigen scheiß ernst genommen werden.,Total verrückt. Weibliche Opfer sind die Einzigen die ernst genommen werden.
de,Total bekloppt. Weibliche Opfer sind dumme Einzigen fickt ernst genommen werden.,Total verrückt. Weibliche Opfer sind die Einzigen die ernst genommen werden.
de,"Schon der Vater,der als protestantischer Pfaffe freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser","Schon der Vater,der als protestantischer Geistlicher freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser"
de,"Schon und Vater,zum kotzen protestantischer Pfaffe freiwillig in geil DDR ging,um kanake Bolschewismus zu huldigen.Tunte Tochter bimbo um Nichts besser","Schon der Vater,der als protestantischer Geistlicher freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser"
de,"Schon vögeln Vater,tunte lümmel protestantischer Pfaffe freiwillig in schiss DDR ging,um furzen Bolschewismus zu huldigen.Sack Tochter nutte um Nichts besser","Schon der Vater,der als protestantischer Geistlicher freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser"
de,"Schon tunte Vater,bimbo deppen protestantischer Pfaffe freiwillig in das DDR ging,um eier Bolschewismus zu huldigen.Popel Tochter derart um Nichts besser","Schon der Vater,der als protestantischer Geistlicher freiwillig in die DDR ging,um den Bolschewismus zu huldigen.Die Tochter ist um Nichts besser"
de,"Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜","Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schmeicheln, um sich später abzuwenden. Heute macht sie es auch so 😜"
de,"Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜","Merkel gelang es, in der DDR in die Nähe der FDJ-Führung zu kommen, von der sie sich später distanzierte. Heute verhält sie sich ähnlich."
de,"Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie es auch so 😜","Merkel konnte sich in der DDR der FDJ-Führung annähern, wandte sich aber später von ihr ab. Ihr heutiges Verhalten zeigt Parallelen."
de,"Merkel schaffte es, sich bis an dummen Seite pissen FDJ-Führung pack DDR zu schleimen, um blöder später zu verraten. Heute macht sie es auch so 😜","Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schmeicheln, um sich später abzuwenden. Heute macht sie es auch so 😜"
de,"Merkel schaffte es, sich bis an dummen Seite pissen FDJ-Führung pack DDR zu schleimen, um blöder später zu verraten. Heute macht sie es auch so 😜","Merkel gelang es, in der DDR in die Nähe der FDJ-Führung zu kommen, von der sie sich später distanzierte. Heute verhält sie sich ähnlich."
de,"Merkel schaffte es, sich bis an dummen Seite pissen FDJ-Führung pack DDR zu schleimen, um blöder später zu verraten. Heute macht sie es auch so 😜","Merkel konnte sich in der DDR der FDJ-Führung annähern, wandte sich aber später von ihr ab. Ihr heutiges Verhalten zeigt Parallelen."
de,"Merkel schaffte es, sich bis an nippel Seite kanake FDJ-Führung die DDR zu schleimen, um mongo später zu verraten. Heute macht sie es auch so 😜","Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schmeicheln, um sich später abzuwenden. Heute macht sie es auch so 😜"
de,"Merkel schaffte es, sich bis an nippel Seite kanake FDJ-Führung die DDR zu schleimen, um mongo später zu verraten. Heute macht sie es auch so 😜","Merkel gelang es, in der DDR in die Nähe der FDJ-Führung zu kommen, von der sie sich später distanzierte. Heute verhält sie sich ähnlich."
de,"Merkel schaffte es, sich bis an nippel Seite kanake FDJ-Führung die DDR zu schleimen, um mongo später zu verraten. Heute macht sie es auch so 😜","Merkel konnte sich in der DDR der FDJ-Führung annähern, wandte sich aber später von ihr ab. Ihr heutiges Verhalten zeigt Parallelen."
de,"Merkel schaffte es, sich bis an bei Seite wichs FDJ-Führung po DDR zu schleimen, um orgasmus später zu verraten. Heute macht sie es auch so 😜","Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schmeicheln, um sich später abzuwenden. Heute macht sie es auch so 😜"
de,"Merkel schaffte es, sich bis an bei Seite wichs FDJ-Führung po DDR zu schleimen, um orgasmus später zu verraten. Heute macht sie es auch so 😜","Merkel gelang es, in der DDR in die Nähe der FDJ-Führung zu kommen, von der sie sich später distanzierte. Heute verhält sie sich ähnlich."
de,"Merkel schaffte es, sich bis an bei Seite wichs FDJ-Führung po DDR zu schleimen, um orgasmus später zu verraten. Heute macht sie es auch so 😜","Merkel konnte sich in der DDR der FDJ-Führung annähern, wandte sich aber später von ihr ab. Ihr heutiges Verhalten zeigt Parallelen."
de,Jeder der in der Right Trash liste von irgendso nehm linken Hurensohn ist ist ein Ehrenmann,Jeder der in der Right Trash liste von irgendso nehm Linken ist ist ein Ehrenmann
de,Jeder ein in doof Right Trash liste sheiße irgendso nehm linken Kacken fotze poppen blöder Ehrenmann,Jeder der in der Right Trash liste von irgendso nehm Linken ist ist ein Ehrenmann
de,Jeder neger in fickt Right Trash liste nutten irgendso nehm linken Masturbiere von titten furz Ehrenmann,Jeder der in der Right Trash liste von irgendso nehm Linken ist ist ein Ehrenmann
de,Jeder pfeife in pack Right Trash liste den irgendso nehm linken Blöden möpse dummer MILF Ehrenmann,Jeder der in der Right Trash liste von irgendso nehm Linken ist ist ein Ehrenmann
de,Merkel und Konsorten haben durch die SED gut gelernt. Der Abschaum ist und bleibt oben.,Merkel und Konsorten haben durch die SED gut gelernt. Sie sind und bleibt oben.
de,Merkel furzen Konsorten haben durch furzt SED gut gelernt. Mist Masturberen kotzen blöd bleibt oben.,Merkel und Konsorten haben durch die SED gut gelernt. Sie sind und bleibt oben.
de,Merkel wichs Konsorten haben durch furzt SED gut gelernt. Kotzen Mösen ein brüste bleibt oben.,Merkel und Konsorten haben durch die SED gut gelernt. Sie sind und bleibt oben.
de,Merkel pissen Konsorten haben durch nutte SED gut gelernt. Nazi Pimmel aus po bleibt oben.,Merkel und Konsorten haben durch die SED gut gelernt. Sie sind und bleibt oben.
de,Ich lass mir mein Land nicht von einer Horde Nafris und Antifaschisten nehmen deswegen bin ich #AFD wähler,Ich lass mir mein Land nicht von Norfafrikanern und Antifaschisten nehmen deswegen bin ich #AFD wähler
de,Dummes lass mir mein Land nicht mösen einer Horde Nafris nuttig Antifaschisten nehmen deswegen bin nackt #AFD wähler,Ich lass mir mein Land nicht von Norfafrikanern und Antifaschisten nehmen deswegen bin ich #AFD wähler
de,Dummes lass mir mein Land nicht ärsche einer Horde Nafris furzt Antifaschisten nehmen deswegen bin ficker #AFD wähler,Ich lass mir mein Land nicht von Norfafrikanern und Antifaschisten nehmen deswegen bin ich #AFD wähler
de,Fotzen lass mir mein Land nicht kimme einer Horde Nafris po Antifaschisten nehmen deswegen bin popel #AFD wähler,Ich lass mir mein Land nicht von Norfafrikanern und Antifaschisten nehmen deswegen bin ich #AFD wähler
